nama,bintang,komentar,Waktu,Place name
Wuri Febriyanti,5.0,"First time nyobain kesini tuh nyaman bgt bersih pokoknya, toiletnya pun bersih bgtt, receptionistnya juga ramah btw pas ngejelasinnya, teknologinya juga canggih serba pake scan barcode di aplikasi, keren✨️ ini yg earth pod btw✨️",3 weeks,Bobopod Mega Mall Bekasi
A Lukman,4.0,Satu gedung dgn mall mega bekasi,a month,Bobopod Mega Mall Bekasi
muhammad reza fahrizal,5.0,"Dalam mall mega bekasi... pintu masuk bisa dari lift lantai 1 samping fore, lokasi lantai 3

Rekomendasi karena
- resepsionis nya sopan
- bersih karena petugasnya membersihkan toilet dan pod yg telah selesai digunakan
- bebas parkir (sebutin aja parkir dalam mall)",a month,Bobopod Mega Mall Bekasi
Jeanny,4.0,"Lokasi mudah dicari, pintu masuk dekat fore coffee Mega mall bekasi.
Kualitas room standard bobopod.

Yang perlu diperhatikan dari sisi keamanan, pintu akses ke area pod tidak ditutup, yang artinya orang bebas masuk, kemungkinan orang tanpa akses QRpun bisa akses.
Baru di bobobox, gabisa minta extend stay on the spot, harus booking online.

Occupancy tinggi, ada keluarga yang stay juga, jdi kurang nyaman krna ribut

Plusnya, akses mall sangat mudah.

Smoking area bener bener diluar boboboxnya 😹",a month,Bobopod Mega Mall Bekasi
Arif Sugianto,5.0,,a month,Bobopod Mega Mall Bekasi
Tony Suryana,5.0,,a month,Bobopod Mega Mall Bekasi
refan hilman,5.0,,a month,Bobopod Mega Mall Bekasi
Hafizd Al azhar,5.0,sangat nyaman,2 months,Bobopod Mega Mall Bekasi
kadtabal nixson,5.0,Oke,2 months,Bobopod Mega Mall Bekasi
kadtabal nixson,5.0,Ok,2 months,Bobopod Mega Mall Bekasi
Johan Bagus,5.0,"Selalu jadi andalan buat short staycation karena berada di pusat kota, berada di Mega Mall Bekasi sisi samping jadi tidak masuk ke mall nya yaa, ada papan petunjuk nya disamping arah parkiran basemant, masuk dan naik lift.

Pengalaman menginap di hampir semua bobobox seluruh Indonesia, bedanya disini saya dapat free breakfast roti. Untuk kualitas sama seperti bobobox keseluruhan.

Akses kesini cukup dekat dengan stasiun LRT Bekasi Barat.",3 months,Bobopod Mega Mall Bekasi
Faulan Desma,5.0,Ada tv nya ga?,3 months,Bobopod Mega Mall Bekasi
Salsabil Syifa Arinda,5.0,"strategis lokasinya, banyak mall disekitar, depannya juga ada fore coffe xixixi, free coupon parkir jugaak klo nginep, worth it buat istirahat",4 months,Bobopod Mega Mall Bekasi
usep saepudin,5.0,,4 months,Bobopod Mega Mall Bekasi
Hiendra Kurniawan,5.0,Lebih canggih drpd yg di jkt jkt(rak sepatu otomatis+ dalem mall) tp minim bonus(lifebuoy dll.),4 months,Bobopod Mega Mall Bekasi
Anisa furqoniah,5.0,"Worth itt bangett lahh yakk pokonyaa
Lokasi jg strategis
Buat orng dari bdg naik travel trus mo nginep mending di bobobox ini. Karna terjangkauu",5 months,Bobopod Mega Mall Bekasi
Restu Maulana,5.0,"Nggak seperti apa yang di ulasan, fasilitasnya lengkap mewah wort it lah dengan harga permalam untuk yang mau istirahat boleh di coba asiik dah pokoknya ⭐⭐⭐⭐✌️",5 months,Bobopod Mega Mall Bekasi
Harry Truman,5.0,,5 months,Bobopod Mega Mall Bekasi
herlin andini,5.0,,5 months,Bobopod Mega Mall Bekasi
Putra Pratama,5.0,,5 months,Bobopod Mega Mall Bekasi
DP Gojek Driver,5.0,,6 months,Bobopod Mega Mall Bekasi
Eduward Nadeak,5.0,,6 months,Bobopod Mega Mall Bekasi
desy mounthy,1.0,Sejak awal sudah ada noda. Tapi di bilang kami yang buat noda.,6 months,Bobopod Mega Mall Bekasi
Asep Kris,5.0,Nice place for rest,6 months,Bobopod Mega Mall Bekasi
Panji Agus Prasetyo,5.0,Tempat nginep selama di Bekasi. Bersih Kamarnya,6 months,Bobopod Mega Mall Bekasi
Abelamanta JP,4.0,"Kamar :
tidak bagus tidak jelek

Fasilitas :
lengkap, kamar mandi bersih luas, dapat loker untuk simpan barang diluar kamar, ada free air dan dispenser, jual berbagai makanan instan juga kalau butuh, ada mushola juga, free parking.

Akses :
dapat akses khusus bobobox, jadi tidak bergantung jam operasional mall. naik turun ada lift.",7 months,Bobopod Mega Mall Bekasi
Ardi Berlian,5.0,"Pelayanan lokasi semua manteeep, bakal balik lg kalo ke Bekasi, WC bersih semua bersih, untuk para resepsionis dan cleaning service kalian luar biasa, mengutamakan kepentingan pelanggan diatas segalanya 😁",7 months,Bobopod Mega Mall Bekasi
rico febrianza,5.0,,7 months,Bobopod Mega Mall Bekasi
Trip.com Member,4.5,Bagus,7 months,Bobopod Mega Mall Bekasi
Rishabh Jain,5.0,,8 months,Bobopod Mega Mall Bekasi
Nadya Widesta,5.0,,8 months,Bobopod Mega Mall Bekasi
natnat,5.0,,8 months,Bobopod Mega Mall Bekasi
Shofi Murniyardi,5.0,"Awalnya sempet bingung masuknya lewat mana karna info awal cuma terletak di Mega Bekasi Hypermall aja, tapi ada logo bobobox gt dijalan yang mempermudah cari rute arahnya.

Aku pilih single earth pod waktu itu, buat me time sendiri kayak gini menurutku nyaman bgt sih, dapet fasilitas handuk juga.

Wifinya kenceng, bisa sambil dengerin musik, dan bisa ganti-ganti warna lampu. Cozy bgt.

Karna aku baru gabung membershipnya waktu itu jd aku dapet kupon potongan harga gt, jadi cuma sekitar 80k aja. Murah bgt.",8 months,Bobopod Mega Mall Bekasi
Trip.com Member,5.0,Sangat super duper nyaman kamar toilet bersih pelayanan ramah,8 months,Bobopod Mega Mall Bekasi
Agus “Bekti” Subekti,4.0,,8 months,Bobopod Mega Mall Bekasi
Fadhel Aprilliano,5.0,mantap,8 months,Bobopod Mega Mall Bekasi
Ponco Waluyo,4.0,,8 months,Bobopod Mega Mall Bekasi
Muhammad Taufiqurrahman,4.0,strategis.,8 months,Bobopod Mega Mall Bekasi
Trip.com Member,5.0,Bagus,8 months,Bobopod Mega Mall Bekasi
Rey ryan,5.0,Pintu masuknya agak tersembunyi overall didalam oke,9 months,Bobopod Mega Mall Bekasi
regkian arya,5.0,,9 months,Bobopod Mega Mall Bekasi
Biyan Fardianza,5.0,,9 months,Bobopod Mega Mall Bekasi
David Apris,5.0,,9 months,Bobopod Mega Mall Bekasi
Bubun Rustandi,4.0,,9 months,Bobopod Mega Mall Bekasi
Reynaldi H,5.0,"Tempat nya enak, dan lokasinya lumayan gampang di jangkau
Nyaman pokoknya",9 months,Bobopod Mega Mall Bekasi
Sherly Deftia,4.0,"Lokasi strategis. Pintu masuk utamanya kecil dan tersembunyi. Fasilitas baik, seperti bobobox pada umumnya. Sayangnya mushalanya kecil dan hanya ada di lantai bawah. Loker sudah otomatis tanpa kunci fisik.",10 months,Bobopod Mega Mall Bekasi
muhammad aiz baskoro,5.0,"Untuk yang perlu istirahat setelah lelah bekerja atau berbelanja bisa di coba. Akses ke jakarta dari sini tergolong bnyk pilihan, TJ, PPD sm LRT.",10 months,Bobopod Mega Mall Bekasi
arif budiana,5.0,,10 months,Bobopod Mega Mall Bekasi
Setya Rahmah,5.0,,10 months,Bobopod Mega Mall Bekasi
budi setyawan,3.0,"Tepok tepok tepok tepok......

Paham lah",10 months,Bobopod Mega Mall Bekasi
Fariz Falsafazani,5.0,,10 months,Bobopod Mega Mall Bekasi
Jak Mania,1.0,"Bed terdapat noda, dan merasa dirugikan atas noda tersebut",10 months,Bobopod Mega Mall Bekasi
Pinkan Eka K,5.0,"Bobobox mega mall bekasi emang sesuai ekspetasi sangat memuaskan, pelayanan ramah, bersih nyaman, tempat strategis, booking mudah dan dapet diskon lagi di agoda mantap deh bobobox mega mall. kalo kalian mau cari penginapan dibekasi bobobox ajaa guys",10 months,Bobopod Mega Mall Bekasi
ahmad ramadhan,5.0,Tempatnya masih memberikan kenyamanan apalagi ada karyawan yg asik disini. Dan ramah ramah. Sangat nyaman di bobox giant,10 months,Bobopod Mega Mall Bekasi
Mr. Corazon,5.0,Ketika penat banget dari kerjaan tempat nginep hiling wifi 5g kenceng sama guyur air anget ber jam jam ya ke bobobox sini,11 months,Bobopod Mega Mall Bekasi
Rafie Dharmawan,4.0,,11 months,Bobopod Mega Mall Bekasi
Rangga fauzan,5.0,hehehe,11 months,Bobopod Mega Mall Bekasi
akoeng soejatno,5.0,,11 months,Bobopod Mega Mall Bekasi
Ilham K.,4.0,"Lokasi sangat strategis tapi agak jauh cari makanan murah, masjid terdekat adalah islamic center Bekasi tapi ada musholla hotel. Hotel bersih dan nyaman, ada microwave & water heater secara gratis, ada mesin kopi berbayar. WC dilengkapi washer tapi tidak ada jet spray jadi agak rumit supaya ga najis, kamar mandi sebenarnya bersih dan lengkap tapi cepat bau pesing. Kekurangannya jam check in terlalu siang 14.00 dan ga tau kenapa banyak warlok yg nginep disini pasangan cewek-cowok wkwk...",11 months,Bobopod Mega Mall Bekasi
Lia Melinda,5.0,sangat amat membantu kalau abis nonton malem bisa langsung bobo di bobobox apalagi kalau nginepnya pake promo.. langsung download aplikasinya ajah,11 months,Bobopod Mega Mall Bekasi
Syafira Husnul Khotimah (Rara),5.0,Tenanggggg banget. Pengunjungnya saling menghormati. Suka banget,11 months,Bobopod Mega Mall Bekasi
Affan Afifi,1.0,,11 months,Bobopod Mega Mall Bekasi
Renaldi Ren,5.0,"bobobox mah gausah diraguin, everything's perfect",a year,Bobopod Mega Mall Bekasi
Tomi .C (tobiobyo),5.0,,a year,Bobopod Mega Mall Bekasi
Khanza Amara,5.0,"jujurly kemarin kali kedua ke sana pelayanannya ramah sekali 🥹🖤 cinta banget. 200k mahal? please itu murah banget. ada fasilitas shower, lotion, scrub badan, hair dryer, udah gitu ada lagunya jugaa jadi bikin tenang. musholanya juga ada, loh! makanannya juga masih terjangkau. paling minusnya gak ada peredam suaranya jadi ya.... berisiknya tetangga sebelah sangat amat terdengar. disarankan kalau mau berisikan mending pilih yang earth aja jangan sky, kasian orang di bawahnya 😭. kalau bisa berikan saran tolong tambahkan peredam suara ya. supaya tidak mengganggu yang lain. selebihnya WORTH IT SEKALIII🥹🖤✨ love u bobobox 🥹🖤",a year,Bobopod Mega Mall Bekasi
Ferry Antonius,4.0,,a year,Bobopod Mega Mall Bekasi
Weyjaya Halim (Jayalim),4.0,"Menginap di bobobox, kamar bersih, kamar mandi bersih hanya di gunakan bersama, tidak boleh makan dalam kamar. Secara umum cukup baik dalam kebersihan, pelayanan, kondisi kamar dan parkir kendaraan.",a year,Bobopod Mega Mall Bekasi
Rehat Sejenak,5.0,"Lokasinya oke, di atas mall. Tapi ada lift sendiri juga. Pelayanan juga bagus banget, ramah banget penjaganya. Tempatnya bersih banget",a year,Bobopod Mega Mall Bekasi
Dewi Puspa,4.0,"Untuk jaman sekarang yang suka me time, tapi backpacker ato mungkin pengen bener2 lepas dari semua masalahnya saat ini, tapi no ribet2. Aku rekomendasi ini si. Dibekasi baru ada 1, tempatnya enak, bersih sampe ke kamar mandinya pun nyaman banget, definisi ramah (lingkungan, orang bahkan kantong). Yang mager cari makan, ato pengen dikamar aja nonton netflix, kelaur kalo ke toilet doang, guys ini cocok banget buat kalian. Oh ya, disini juga ada frozen food, snack, meson kopi, mie semua ada. Kalo bosen, mau ke mall apalagi lebih enak, tinggal buka pintu udah sampe mall. Ahahaha. Asli enak banget. Wajib coba si.",a year,Bobopod Mega Mall Bekasi
Dito Prasetyo,5.0,,a year,Bobopod Mega Mall Bekasi
Yeri SKom,1.0,"Pembayaran lewat applikasi, hanya tersedia 1 bad. Kenyataannya yg 2 bed banyak.
Tidak bisa cancel. Atau uang hangus.
Kamar kaya kamar mayat cukup sebadan aja.
Kena tipu nih. .. Tidak ada toleransi sedikit pun.
Tolong perbaiki kembali layanan nya. Info foto kamar penting.",a year,Bobopod Mega Mall Bekasi
Nico Sandi,5.0,,a year,Bobopod Mega Mall Bekasi
GrayWolfKing Channel,5.0,good,a year,Bobopod Mega Mall Bekasi
Dzakiyyah Salma D,5.0,"Lokasi strategis deket tol dan halte TJ. Letak hotel di dalam mall jadi ga bingung cari makanan. Hotel bersih banget, staff ramah. Ada mushola juga . Wifi kenceng ey idaman banget buat tes online",a year,Bobopod Mega Mall Bekasi
Aryo Bimo Notohadikoesoemo,4.0,"Pro :
- Quite Cheap
- The pods gave you privacy
- Comfortable for a capsule
- Hot Shower function properly

Cons
- Shower Cleanliness is a little bit off
- Lobby + Social Space + Pantry are joined together in a quite small space

Conclusion
- good for staycation
- not good if you are looking for a work space staycation",a year,Bobopod Mega Mall Bekasi
Fida Tri,5.0,Enak sii liftnya juga berfungsi pas dibandung kemarin liftnya berfungsi trs fasilitas nya enak deh,a year,Bobopod Mega Mall Bekasi
Maxim Indonesia,1.0,"Baru pertama kali coba stay di Bobobox Bekasi ternyata tidak sama dengan ulasan yang ada
Note :
1.kamar mandi bau Pesing
2.staff engineering cuek lambat respon minta perbaiki lampu
3.pelayanan host cuek
4.seperai bau tidak di ganti
5.area cabin kotor
Mohon segera di perbaiki agar kualitas menjadi lebih baik",a year,Bobopod Mega Mall Bekasi
Julnia Wati,1.0,Pelayanan buruk kamar mandi Pesing kamarnya bau seprei tidak di ganti ricek seperti bekas orang lain,a year,Bobopod Mega Mall Bekasi
anggi utami,4.0,,a year,Bobopod Mega Mall Bekasi
James Gautama,1.0,"- Best of worst host service ever during I stay at Bobobox last time
- Room facilities need to check and routine maintenance
- Speechless with their ""excellence service""",a year,Bobopod Mega Mall Bekasi
Radian Prabowo S,5.0,,a year,Bobopod Mega Mall Bekasi
Ibnu Mubarok,5.0,,a year,Bobopod Mega Mall Bekasi
Yuda,5.0,Bobox cabin unik tapo bagus nyaman,a year,Bobopod Mega Mall Bekasi
Ridwan Fauzi,5.0,,a year,Bobopod Mega Mall Bekasi
Gede Wicaksana,2.0,"Nyamansih, tapi peredam kamarnya gaada ni. Apesnya tetangga atas telponan tengah malem ganggu ketenangan dan tempatnya depan kamar mandi jadi banyak yang bolak balik. Bad experience",a year,Bobopod Mega Mall Bekasi
Fadhllurahman Syukri,5.0,Akhirnya ada juga di Bekasi 🔥🔥,a year,Bobopod Mega Mall Bekasi
Septa Pahingga,5.0,"Dari sekian banyak hotel yang saya kunjungi bobobox merupakan tempat yang paling baik,dengan harga yang tergolong murah tetapi mempunyai banyak kelebihan dengan teknologi kekinian bgt...awesome 😍🥰👍👍",a year,Bobopod Mega Mall Bekasi
M S,5.0,"With such a great customer service from all the staff, I  personally highly recommend to stay either just a vacation or for your long trip business stays. For a long stay they offer special rates also, so definitely  check it out.  One of the best hotel experience. Keep up the good work guys!!!
Cleanliness 9/10
Comfort 9/10
Customer Service 9/10",a year,Bobopod Mega Mall Bekasi
Riyan Susilo,5.0,"Pelayanan ramah, pod nya bersih dan wangi, wifi lancar cocok untuk mengerjakan tugas",a year,Bobopod Mega Mall Bekasi
ricky saputra,5.0,,a year,Bobopod Mega Mall Bekasi
Zahira Khalifah Huda Puspita,5.0,"Enak, pelayanan bagus fasilitas bagus, recommended banget buat staycation deh",a year,Bobopod Mega Mall Bekasi
Putri Anjani,5.0,"Hotel dengan konsep minimalis tapi modern,cocok untuk anak anak muda jaman sekarang yang mau staycation murah tapi berkualitas, recommended banget pokoknya",a year,Bobopod Mega Mall Bekasi
Zulfah Afika,5.0,Udah beberapa kali menginap di sini tempat nya tamabah bersih dan staff nya freendly bgt jadi betah. Hampir tiap bulan aku pasti ke sini makasih bobobox sudah menyediakan tempat menginap yg keren dan ramah ❤🥰👍,a year,Bobopod Mega Mall Bekasi
Iwan Zakaria,5.0,"Oke banget kamar nya simpel . Fasilitas oke. Bersih dan semua playanan baik. Karyawan ramah.
Kami sudah langganan. Ramah di kantong pula",a year,Bobopod Mega Mall Bekasi
Anisya Hanum,1.0,"GANTI ORANG LAUNDRYNYA !!!

saya mengantar teman saya untuk check in karena kebetulan memesan hotelnya menggunakan hp saya, pada saat saya mau turun ternyata lift error hampir 1 jam kejebak gabisa turun karena ORANG LAUNDRY TURUNIN BARANG DAN TIDAK KOORDINASI DENGAN BAGIAN ATAS, AKHIRNYA LIFT ERROR DAN GAADA YANG BISA NAIK ATAU TURUN! TANGGA DARURAT JAUH SEKALI DAN GELAP KARENA MASUK MALL. KEBAYANG GA KALO ADA APA-APA DI BOBOBOX MEGA BEKASI GIMANA???? PAS SAYA MEMAKSAKAN TURUN DENGAN TANGGA DARURAT DAN SAYA MAU SAMPER ORANG LAUNDRYNYA TAPI DIA UDAH KABUR DAN TIDAK BERTANGGUNG JAWAB!

yang bantu cuman 1 resepsionis dan 1 teknisi. resepsionis yang 1 lagi gaada bantunya sama sekali. dalam keadaan kejebak jam 11 malem lewat, ada orang di dalem lift yang manggil-manggil pencet tombol darurat akhirnya karna saya yang deket lift saya mencoba angkat telfonnya, pas saya lagi coba jelasin apa yang terjadi diatas dengan keadaan saya sbg pengunjung dan yang kejebak jg tamu yg sedang menginap, tiba-tiba panggilan darurat itu di matikan sama resepsionis itu. bukannya dia yang ambil alih buat nenangin yang dibawah eh malah di matiin. gimana sih servicenya??? untuk management saya gamau sebutin ciri-cirinya tapi pasti keliatan di cctv siapa yang sibuk bantuin saya dan tamu lain yang nginep dan siapa yang tenang-tenang aja dan gaada aksi apapun. at least untuk yang bad service diberikan pelajaran GIMANA CARA SERVICE! belajar dengan 2 karyawan (resepsionis dan teknisi) bobobox yang bener-bener effort buat bantu nyelesaiin masalah ya mas mas yang jadi resepsionis pada malam hari Kamis, 2 Maret 2023.

tolong tindak lanjuti. APABILA REVIEW INI HILANG ATAU BOBOBOX MENGELAK SAYA ADA VIDEONYA!",a year,Bobopod Mega Mall Bekasi
realita,5.0,"semuanya bersih dari kamar tidur sampai kamar mandi, disediakan handuk - sabun - sampo - sikat gigi - pasta gigi. ada air hangatnya. bisa refill air mineral juga. disediakan microwave. tidak pakai deposit atau drop kartu pengenal 👍",a year,Bobopod Mega Mall Bekasi
Marlina Irbah,5.0,"Tempatnya oke, pelayananya juga bagus dan cepat tanggap sekali terimakasih 💞🥰",a year,Bobopod Mega Mall Bekasi
Tivan Yudhis,5.0,"Staffnya cantik apalagi yg pake krudung,kamarnya bersih,ruang umumnya juga bersih",a year,Bobopod Mega Mall Bekasi
Lyamm Reeves,5.0,"5/5

Pelayanannya mantap, bersih dan rapih, nyaman banget, staffnya ramah dan baik

Pokoknya mantep deh",a year,Bobopod Mega Mall Bekasi
Solahuddin 70,5.0,Kerreeeennnn,a year,Bobopod Mega Mall Bekasi
Fazrin fathurahman,5.0,Mantapp nyaman hotelnya tidur senin tau tau bangun udah hari sabtu.,a year,Bobopod Mega Mall Bekasi
MuhammadTeguh Pribadi,5.0,Hotelnya bagus rapih sejuk dan nyaman,a year,Bobopod Mega Mall Bekasi
