review_id,aspect,sentiment_label,sentiment_score
5654,capsule,positive,0.97601306
5654,experience,positive,0.9698014
5655,name,neutral,0.8855431
5655,pancoran,neutral,0.8036925
5655,time,neutral,0.8572492
5655,language,negative,0.666789
5655,no,neutral,0.7613796
5655,attitude,negative,0.8038821
5656,picolo,neutral,0.7599673
5656,bobobox,neutral,0.96569586
5656,m,positive,0.5479959
5656,lot,positive,0.9884036
5656,coffee,positive,0.9887538
5656,line,neutral,0.98027086
5657,transiting,positive,0.99686027
5658,bathroom,positive,0.99486214
5658,space,positive,0.9875119
5658,minimalist,positive,0.96365
5658,staff,positive,0.9952761
5658,facility,positive,0.9919967
5658,service,positive,0.9968256
5658,place,positive,0.98679405
5660,people,negative,0.8440901
5661,bathroom,positive,0.8651474
5661,space,positive,0.98301345
5661,location,positive,0.64641047
5661,franchise,positive,0.6622125
5661,wifi,positive,0.99213105
5661,water,positive,0.9823382
5661,suitcase,positive,0.9744812
5661,pod,positive,0.9634018
5662,policy,negative,0.99310946
5662,booking,negative,0.9914693
5662,money,negative,0.991653
5663,trip,positive,0.7200653
5663,location,positive,0.9943816
5663,room,positive,0.86458427
5663,facility,positive,0.99709225
5663,place,positive,0.99510795
5665,bathroom,negative,0.82043934
5665,room,positive,0.9184923
5665,location,positive,0.97960633
5665,parking,negative,0.96022433
5666,room,positive,0.9984439
5666,location,positive,0.9964263
5666,service,positive,0.99843365
5668,parking,positive,0.94550824
5668,room,positive,0.9812344
5668,cutlery,positive,0.9856382
5668,service,positive,0.99649954
5669,thing,positive,0.71088463
5669,location,positive,0.9612387
5669,wifi,negative,0.68663293
5669,floor,positive,0.5726695
5669,conditioner,negative,0.9130249
5669,facility,positive,0.9185882
5669,service,positive,0.9042
5669,response,positive,0.69503075
5669,bed,positive,0.96176016
5670,pod,negative,0.837654
5670,night,negative,0.9234226
5671,everythings,positive,0.9847035
5671,space,negative,0.6492322
5671,bit,negative,0.71752185
5672,parking,neutral,0.99424005
5672,place,positive,0.99793684
5672,price,positive,0.992226
5672,staff,positive,0.9981737
5673,room,positive,0.99742234
5673,price,positive,0.99436593
5674,hahaha,positive,0.9205307
5674,staff,positive,0.99770004
5674,service,positive,0.9938451
5676,bathroom,neutral,0.75465876
5676,eating,negative,0.6278476
5676,floor,positive,0.6461824
5676,room,positive,0.49490383
5676,bed,positive,0.9922483
5677,place,positive,0.99793565
5678,clean,positive,0.99534106
5679,atmosphere,positive,0.99438065
5680,bathroom,positive,0.9943989
5680,place,positive,0.9966079
5680,wall,negative,0.9576108
5680,experience,positive,0.99234724
5681,affordable,positive,0.6878609
5681,partition,negative,0.9444363
5682,time,neutral,0.94289875
5683,lock,negative,0.63148093
5683,staff,negative,0.78188294
5683,others,negative,0.6690474
5683,service,negative,0.5617983
5684,space,positive,0.99354434
5684,impression,positive,0.99638677
5684,receptionist,positive,0.9955444
5684,location,positive,0.9947784
5684,toilet,positive,0.9914608
5684,room,positive,0.9912587
5684,application,positive,0.9952577
5684,experience,positive,0.99589807
5684,response,positive,0.9955688
5685,service,negative,0.9956873
5686,car,negative,0.99221027
5686,attendant,negative,0.9963797
5687,experience,positive,0.9811612
5687,boboboxes,positive,0.965471
5687,toilet,positive,0.9850418
5687,size,positive,0.95689017
5687,mattress,positive,0.9749169
5687,locker,positive,0.9605568
5687,service,positive,0.9818217
5687,pod,positive,0.98109025
5687,food,positive,0.9710231
5688,place,positive,0.9945966
5689,location,positive,0.9872011
5689,price,positive,0.9923964
5690,room,positive,0.97805196
5690,guest,neutral,0.8729833
5691,bathroom,negative,0.9961128
5691,service,positive,0.99374557
5692,standard,negative,0.8811051
5693,conditioning,positive,0.9980659
5693,staff,positive,0.998242
5694,bathroom,positive,0.7392736
5694,time,positive,0.9134745
5695,minus,negative,0.7104889
5695,receptionist,negative,0.916764
5695,location,positive,0.5479178
5695,area,positive,0.6540742
5695,transportation,negative,0.4376841
5695,position,positive,0.56426346
5695,one,negative,0.5964934
5696,bobobox,negative,0.58701324
5696,guard,neutral,0.6058682
5696,attendant,negative,0.9938955
5697,room,positive,0.99599993
5697,staff,positive,0.99742895
5697,toilet,positive,0.9942391
5700,hour,positive,0.5116275
5700,hotel,positive,0.5117164
5700,atm,positive,0.4739172
5700,building,positive,0.4615615
5700,mosque,positive,0.41080835
5700,toilet,negative,0.5534388
5700,advice,positive,0.77525157
5700,conditioning,positive,0.7499876
5700,lol,positive,0.52177876
5700,pin,negative,0.63757855
5700,access,positive,0.61253977
5700,morning,positive,0.47929293
5700,hassle,negative,0.4796125
5700,queue,positive,0.4686178
5700,price,positive,0.68825406
5700,friendliness,negative,0.8411164
5701,staff,positive,0.99880385
5701,pod,positive,0.99852604
5701,stay,positive,0.99845624
5702,bathroom,positive,0.9880683
5702,location,positive,0.99388784
5702,area,positive,0.9751653
5702,wifi,positive,0.9968575
5702,floor,positive,0.88745886
5702,choice,positive,0.98901457
5702,soap,negative,0.9657824
5702,price,positive,0.98755056
5702,motorcycle,neutral,0.70093685
5703,bathroom,positive,0.9893835
5703,toiletry,positive,0.98256826
5703,room,positive,0.98429984
5703,mattress,positive,0.9665941
5703,time,positive,0.97644
5703,service,positive,0.9935135
5703,power,positive,0.9748072
5704,place,positive,0.9949385
5706,place,positive,0.9851364
5709,room,positive,0.9964708
5709,bed,positive,0.9928236
5710,direction,negative,0.65208733
5710,service,positive,0.5489512
5710,time,positive,0.98709816
5710,floor,positive,0.9951846
5711,bathroom,positive,0.9606779
5711,sewage,negative,0.8466225
5711,people,positive,0.78750896
5711,bedsheet,positive,0.9732973
5711,receptionist,positive,0.97724336
5711,room,positive,0.9398981
5711,pillow,positive,0.8649493
5711,sound,positive,0.71426064
5712,place,positive,0.9972108
5712,food,positive,0.9637664
5713,bathroom,neutral,0.7354702
5713,room,positive,0.8415697
5713,hotel,neutral,0.55678535
5713,experience,positive,0.80338985
5714,hour,positive,0.7186409
5714,promos,positive,0.8298465
5714,duration,positive,0.73227406
5714,being,positive,0.83051217
5714,problem,positive,0.7818939
5714,service,positive,0.9578093
5714,pod,positive,0.7625064
5714,incident,positive,0.60369426
5715,boboboxes,neutral,0.91487175
5715,space,positive,0.9773136
5715,chair,positive,0.7092445
5715,friend,neutral,0.56286246
5716,staff,positive,0.69674295
5716,boboboxes,negative,0.4965736
5716,night,neutral,0.63313013
5716,service,negative,0.87933004
5717,dispenser,negative,0.96612763
5717,time,neutral,0.5592679
5718,type,negative,0.66428065
5718,people,negative,0.6514419
5718,area,negative,0.67864025
5718,room,neutral,0.831839
5718,tile,negative,0.96169406
5719,toilet,positive,0.9958121
5719,parking,positive,0.82139355
5719,water,positive,0.99367803
5719,staff,positive,0.99790645
5719,ask,positive,0.994713
5719,pod,positive,0.99808925
5719,price,positive,0.9916197
5722,room,positive,0.998078
5722,service,neutral,0.9096387
5723,atmosphere,positive,0.99465466
5723,accommodation,positive,0.9887454
5723,room,positive,0.9973673
5725,bobobox,positive,0.8990849
5725,boboboxes,positive,0.62448555
5726,requirement,neutral,0.9897316
5727,place,positive,0.98186374
5728,tip,negative,0.98217565
5728,grudug,negative,0.9951989
5729,room,negative,0.9673822
5729,people,negative,0.9409042
5731,score,positive,0.98390377
5732,good,positive,0.9951238
5732,host,positive,0.99714833
5733,location,positive,0.9972357
5734,lot,negative,0.99084246
5734,space,positive,0.9875364
5735,situation,negative,0.96229166
5735,lot,negative,0.9825341
5735,shop,negative,0.965905
5735,motorist,negative,0.9568847
5735,image,negative,0.9735487
5736,room,positive,0.9956762
5736,traveler,positive,0.97101194
5737,security,positive,0.8922779
5738,place,positive,0.99637526
5738,service,positive,0.99848926
5739,cleanliness,positive,0.88782084
5739,bathroom,positive,0.57304376
5739,process,positive,0.90025675
5739,weakness,positive,0.7650139
5739,location,positive,0.8377292
5739,door,positive,0.74773306
5739,ditch,positive,0.72011507
5739,room,positive,0.83899015
5739,sound,positive,0.8272097
5739,facility,positive,0.8848413
5739,temperature,positive,0.77067745
5740,bathroom,positive,0.9256966
5740,shower,neutral,0.97556734
5740,location,positive,0.99724835
5740,spot,positive,0.9953459
5740,lol,positive,0.9920374
5740,support,positive,0.99169767
5740,instantfor,positive,0.9958788
5740,vibe,positive,0.99792
5742,parking,positive,0.9541978
5742,toothbrush,negative,0.98141176
5742,one,negative,0.4696812
5743,attention,positive,0.6505053
5743,receptionist,positive,0.9948887
5743,location,positive,0.9376879
5743,room,positive,0.97972864
5743,road,neutral,0.6261065
5743,price,positive,0.48695952
5744,vitamin,positive,0.9845762
5744,experience,positive,0.99683195
5744,refill,positive,0.9953027
5744,toilet,positive,0.96632075
5744,room,positive,0.99775934
5744,facility,positive,0.9964998
5745,water,positive,0.9876423
5745,budget,positive,0.98848593
5745,room,positive,0.9956856
5745,place,positive,0.99735343
5746,place,positive,0.99630606
5748,room,positive,0.99838734
5748,price,positive,0.9635752
5748,service,positive,0.99759114
5749,question,negative,0.9664275
5749,hotel,negative,0.6662688
5752,bathroom,positive,0.81522536
5752,cleaner,positive,0.671043
5752,area,positive,0.6275613
5752,door,neutral,0.55938816
5752,host,positive,0.81985164
5752,floor,positive,0.53012496
5752,room,positive,0.5442865
5752,firsttimer,neutral,0.6364137
5752,food,neutral,0.6155535
5753,option,positive,0.9962704
5754,place,positive,0.9982041
5755,location,positive,0.9969997
5755,place,positive,0.99756706
5755,term,positive,0.9847584
5756,head,negative,0.98508584
5756,guest,negative,0.9694066
5756,day,negative,0.9513475
5757,thing,positive,0.66069436
5757,experience,positive,0.75944364
5757,bobobox,positive,0.7742004
5757,receptionist,positive,0.8623483
5757,location,positive,0.7948446
5757,area,positive,0.6652988
5757,spray,positive,0.59999835
5757,plywood,positive,0.50797826
5757,floor,positive,0.67209697
5757,room,positive,0.6466587
5757,water,positive,0.6649058
5757,service,positive,0.8259138
5757,mobility,positive,0.84212625
5758,hour,positive,0.9944074
5758,air,positive,0.99473464
5758,place,positive,0.8460398
5758,floor,positive,0.88352984
5759,bathroom,positive,0.9470785
5759,hotel,neutral,0.4990929
5759,plan,positive,0.86628515
5759,day,positive,0.87081355
5759,simple,positive,0.9720204
5759,podbed,positive,0.99688524
5759,place,positive,0.9876829
5761,check,negative,0.95078254
5761,sheet,negative,0.99728644
5761,charger,negative,0.9888073
5762,service,neutral,0.9326238
5763,barcode,negative,0.99399453
5763,place,positive,0.64049953
5763,service,positive,0.96653575
5764,stay,positive,0.6566166
5765,connection,negative,0.7443473
5765,location,positive,0.9867856
5766,kid,neutral,0.7572593
5766,guard,negative,0.94007206
5767,accommodation,positive,0.9918887
5769,bathroom,positive,0.9681516
5769,sanitation,positive,0.9603531
5769,forgot,neutral,0.61216414
5770,type,neutral,0.54158723
5771,mobility,positive,0.9403489
5771,budget,neutral,0.55998284
5771,accommodation,positive,0.95635754
5772,place,positive,0.99389863
5772,adventure,neutral,0.5117934
5773,sale,positive,0.9756541
5773,staff,positive,0.997936
5775,room,positive,0.9852716
5775,place,neutral,0.9291165
5776,room,positive,0.9964386
5778,time,neutral,0.56729174
5778,sound,negative,0.77771175
5779,travel,positive,0.9897843
5780,sleep,positive,0.9520519
5782,service,positive,0.9965612
5783,couple,neutral,0.6544609
5783,room,positive,0.9962908
5784,place,positive,0.9982272
5784,facility,positive,0.9983581
5784,service,positive,0.9983581
5785,concept,positive,0.9984699
5785,staff,positive,0.9980141
5788,place,positive,0.99765116
5789,socket,negative,0.98193353
5789,pod,positive,0.9976648
5790,toilet,negative,0.891108
5790,men,negative,0.9266777
5790,pod,positive,0.9702286
5790,floor,negative,0.84411913
5792,time,negative,0.9961456
5792,floor,negative,0.9962884
5793,form,positive,0.9266182
5793,toilet,positive,0.5269255
5793,room,positive,0.9295546
5793,sheet,positive,0.98148394
5793,clock,positive,0.64682376
5794,experience,positive,0.99734986
5795,place,positive,0.9948198
5796,bathroom,positive,0.993509
5796,place,positive,0.99830365
5796,soap,positive,0.99634296
5796,service,positive,0.9981775
5798,smell,negative,0.9784384
5798,floor,positive,0.70793587
5799,thing,positive,0.6260106
5799,people,positive,0.69225705
5799,bobobox,positive,0.734257
5799,time,positive,0.6449066
5799,place,positive,0.9542356
5801,parking,negative,0.97664183
5801,location,positive,0.49757588
5802,vitamin,positive,0.89711744
5802,bathroom,positive,0.5512141
5802,floor,positive,0.6851902
5802,window,positive,0.5714195
5802,room,positive,0.85082537
5802,water,positive,0.754503
5802,hole,positive,0.5425612
5802,place,positive,0.6825706
5802,one,positive,0.65725297
5803,locker,positive,0.9096089
5803,pod,positive,0.9941636
5803,shoe,positive,0.9762782
5803,check,positive,0.9939261
5804,facility,negative,0.8500009
5804,toilet,negative,0.9908977
5805,service,positive,0.9922083
5805,people,positive,0.96556705
5805,price,positive,0.9839987
5805,experience,positive,0.97754306
5806,number,negative,0.9854203
5807,gap,negative,0.8398728
5807,edge,negative,0.81623405
5807,verification,negative,0.7801407
5808,space,negative,0.77545136
5813,parking,positive,0.99739814
5818,fee,negative,0.7463982
5818,area,negative,0.5359066
5819,place,positive,0.98864263
5820,bathroom,positive,0.7947604
5820,concept,positive,0.9868879
5820,audio,positive,0.98828864
5820,room,positive,0.8393492
5820,style,positive,0.99307317
5821,pod,positive,0.99882287
5823,pod,positive,0.5426079
5823,place,positive,0.9654003
5823,occupant,negative,0.69023603
5823,price,positive,0.98704135
5824,traveler,positive,0.9848925
5826,area,positive,0.5869875
5826,floor,positive,0.5894799
5826,parking,positive,0.94513553
5826,entrance,positive,0.52691054
5826,room,positive,0.86681634
5826,place,positive,0.9134132
5827,place,neutral,0.72094214
5827,facility,positive,0.9936558
5828,room,positive,0.998212
5828,service,positive,0.99828255
5829,cleanliness,positive,0.9932869
5832,receptionist,negative,0.9908048
