name,star,time,Place Id,review_id,reviews,final_text
Tiara,5.0,2024-03-14 00:00:00,32,5649,"berkali2 ke jakarta nginepnya di sini kalau lagi mencari yang budget friendly, nyaman, toilet juga bersih dan ada air hangat + hairdryer, peralatan mandi seperti sabun, sikat gigi, dan handuk juga disediakan 👍🏻",ive been to jakarta many time and stayed here when i wa looking for something budget friendly comfortable the toilet is also clean and there is hot water hairdryer toiletry such a soap toothbrush and towel are also provided
Eko Harisaputro,5.0,2024-03-14 00:00:00,32,5650,kalau mau menginap harus indent terlebih dahulu.,if you want to stay overnight you have to make an indent first
VOC DECORATION (VOC),1.0,2024-02-13 00:00:00,32,5651,"nginap tggl 7 harus pesan tggl 6. terus harus pesan 1 lagi biar bisa check ini, dan dana booking yang sebelumnya enggak mau di balikin. curang banget. sudah kamarnya 2x1m kayak gubuk derita",staying on the 7th had to book on the 6th then had to book 1 more so i could check this and the previous booking fund would not be returned really cheating the room is 2x1m like a shack of misery
Arifatun Nisaa Wuni Aqhfa,5.0,2024-02-13 00:00:00,32,5652,selalu suka sama bobobox. enggak akan kecewa sih,always like bobobox will not be disappointed
Trip.com Member,5.0,2024-02-13 00:00:00,32,5653,good place,good place
Arkhadi Pustaka,5.0,2024-02-13 00:00:00,32,5654,"just out of curiosity, i tried bobobox for one night. i will definitely go back again. it was a nice transit place. it was definitely different tahan the regular hotel experience. it is a capsule after all. but i think it is a very good choice if we need to stay ini a budget. i sama pretty big myself, and the capsule still feels comfortable and spacious.",just out of curiosity i tried bobobox for one night i will definitely go back again it wa a nice transit place it wa definitely different tahan the regular hotel experience it is a capsule after all but i think it is a very good choice if we need to stay ini a budget i sama pretty big myself and the capsule still feel comfortable and spacious
Molly London,1.0,2024-02-13 00:00:00,32,5655,"pertama dan terakhir kali nginep di bobopod pancoran. tolong di bilang ya ke receptionist yang cewek pakai kacamata (saya enggak tau nama nya siapa). tolong banget etika nya. bisa” nya ada customer lagi menunggu di depan, bisa bercandaan mengomong dengan bahasa kasar sama teman nya. sangat terdengar jelas di saya. padahal dia tau saya ada di situ. enggak punya sopan santun. attitude nya tolong ya di benerin lagi. enggak sopan dan enggak etis. cukup sekali nginep di bobopod pancoran. big no!!",first and last time staying at bobopod pancoran please say yes to the receptionist who wear glass i dont know her name please be polite can there is another customer waiting in front he can jokingly talk with his friend in rude language very clear to me even though he knew i wa there no manner his attitude please correct it again impolite and unethical it enough to stay at bobopod pancoran big no
Hiendra Kurniawan,5.0,2024-02-13 00:00:00,32,5656,"bobobox yang palibf dekat sama bogor line. tempat parkir juga luwes luas, 700m dari lrt pancora, bekasi jabodebek.  kopinya enak banget, picolo + plus 1 shot",bobobox which is palibf close to bogor line the parking lot is also spacious 700m from lrt pancora bekasi jabodebek the coffee is very good picolo plus 1 shot
Dede Vadis,5.0,2024-02-13 00:00:00,32,5657,"puas transit disini, bersih banget",satisfied transiting here very clean
Vonny Margaretha,5.0,2024-01-14 00:00:00,32,5658,"buat yang mau nginep di bobobox gue rekomen banget tapi kalo kalian tipenya enggak bisa di tempat sempit gue kurang rekomen. konsepnya simple minimalis dan futuristik, kamar mandinya walaupun sharing bersih dan nyaman terus pelayanan nya juga bagus terus communal space nya juga oke staff nya baik dan ramah fasilitas wifi nya kencang terus bisa dengar lagu dari speaker bluetooth kekurangan nya cuma di tempat penyimpangan barang saja sisanya gue puas kok selama nginep di bobobox  myrate 89/100⭐",for those who want to stay in bobobox i recommend it but if you are the type who can not be in a narrow place i do not recommend the concept is simple minimalist and futuristic the bathroom although sharing clean and comfortable and the service is also good and the communal space is also okay the staff is good and friendly wifi facility are strong and can hear song from bluetooth speaker satisfied during the stay at bobobox myrate 89100
Amoret hilo,5.0,2024-01-14 00:00:00,32,5659,sangat bagus,very good
Keysha Almira Dofa R.,1.0,2024-01-14 00:00:00,32,5660,banyak orang pacaran yang check ini. enggak family friendly. kalo ada pilihan -5 aku kasih -5 wkwkwk,many dating people check this not family friendly if there is a choice 5 i give 5 wkwkwk
cross section,5.0,2024-01-14 00:00:00,32,5661,"koper besar bisa masuk ke dalam pod/capsule nya. podnya tembus suara. podnya luas nyaman meski enggak ada tv, tapi wifii kencang & bisa youtube pakai wifii. kamar mandi komunal nya di pisah laki-laki perempuan, ada air hanget nya, dan bersih banget. ruang komunal (makan & ibadah) bersih lengkap utensil & oven(?) nya. tapi lokasi nya jauh dari mana2. kalo makan memang ada beberapa franchise jarak 400m.",a large suitcase can fit into the podcapsule the pod is transparent the pod is spacious and comfortable even though there is no tv but the wifi is strong and you can youtube using wifi the communal bathroom is separated for men and woman ha warm water and is very clean the communal space eating worship is clean complete with utensil oven but the location is far from anywhere if you eat there are several franchise within 400m
Jasmine Valentine Putri,1.0,2024-01-14 00:00:00,32,5662,kecewa banget boking di sini kasih kebijakan no refund/no resechedule enggak kasih solusi hangus begitu saja. no rekomen banget boking di sini. tolong sistem nya dibenahi sayang uang saya dan room saya hangus begitu saja!!,really disappointed booking here given no refundno reschedule policy no solution it just went up really no recommendation booking here please fix the system it a shame my money and my room just went up
Diantoro Deka Saputra,5.0,2023-12-15 00:00:00,32,5663,"great place to stay for short trip. nice location. near transjakarta bus stop. there’s a krl station nearby. there’s a lot of food nearby too. good. facilities was good, there’s communal room, have microwave to warm your food, and utensils, and water dispenser.",great place to stay for short trip nice location near transjakarta bus stop there’s a krl station nearby there’s a lot of food nearby too good facility wa good there’s communal room have microwave to warm your food and utensil and water dispenser
Aam Amrulloh,5.0,2023-12-15 00:00:00,32,5664,nice,nice
Aziz KURNIAWAN,4.0,2023-12-15 00:00:00,32,5665,"lokasi strategis, kamarnya bersih, kamar mandi agak seram karena remang remang begitu. untuk parkirnya dikenakan 5rb untuk motor",strategic location clean room bathroom is a bit scary because it is so dim parking is charged 5 thousand for motorbike
Nurmiah Vern Kiano,5.0,2023-12-15 00:00:00,32,5666,"kamar lumayanlah buat istirahat, cuma ac nya enggak bisa diatur, pelayanannya ramah dan sopan dan lokasinya juga strategis",the room is good for rest only the ac cannot be adjusted the service is friendly and polite and the location is also strategic
togi sagala,5.0,2023-11-15 00:00:00,32,5667,bagus dan bersih,nice and clean
nasi padang,5.0,2023-11-15 00:00:00,32,5668,"pelayanan ok banget, ramah, informatif, parkir dikenain 5k untuk motor, its fine. ada ruang makan dan alat makan lengkap, musolla luas, kamar bersih, rapi, dan berfungsi. cuma tidak bisa atur suhu ac jadi dingin banget",the service is very good friendly informative parking is charged 5k for motorbike it fine there is a dining room and complete cutlery a spacious prayer room clean tidy and functional room just cant adjust the air conditioning temperature so it very cold
akbar kesuma,4.0,2023-11-15 00:00:00,32,5669,"fasilitas tempat tidur bagus, cukup nyaman. pelayanan room servicenya bagus tapi kurang fast response. secara lokasi sangat strategis. namun beberapa hal yang kurang adalah alat acnya sering menemukan yang bermasalah(karena sudah sering nginep yang dipancoran) suka gampang copot dan ada yang diganjel pakai tisue bautnya. gantungan baju di toilet gampang copot. dan wifi di lantai 1 jelek banget, sering lost connection.",good bed facility quite comfortable room service is good but not fast response location is very strategic but some thing that are lacking are the air conditioner often find problem because i often stay in the one near the shower often come off easily and some are propped up using tissue bolt clothes hanger in the toilet are easy to come off and the wifi on the 1st floor is really bad often loses connection
Indah Purnama,4.0,2023-11-15 00:00:00,32,5670,"saya tinggal selama 4 malam, ac central sangat sangat dingin. walaupun ac di dalam pods sudah dimatikan/dikecilkan, namun ac central tetap tembus melalui sela-sela pintu. yang mengakibatkan saya demam pada malam ke 3 dan 4. kemudian pod yang saya pilih adalah sky single, bagian tempat tidur cukup untuk 1 orang, namun untuk bagian dekat pintu cukup sempit dengan koper yang saya bawa.",i stayed for 4 night the central ac wa very very cold even though the ac in the pod had been turned offturned down the central ac still penetrated through the gap in the door which caused me to have a fever on the 3rd and 4th night then the pod i chose wa a sky single the bed area wa enough for 1 person but the area near the door wa quite narrow with the suitcase i brought
Argi Christian,5.0,2023-11-15 00:00:00,32,5671,everything's fine but a little bit more parking space for car,everythings fine but a little bit more parking space for car
Recruitment,5.0,2023-11-15 00:00:00,32,5672,"parkir 5rb, tempat nya bersih, petugas nya ramah, harga worth it untuk ukuran kamar segitu",parking is 5 thousand the place is clean the staff is friendly the price is worth it for that size of room
Josh RV,5.0,2023-11-15 00:00:00,32,5673,"harga murah meriah, kamarnya bersih, pokoknya worth the money banget deh.",the price is cheap and cheerful the room is clean basically it really worth the money
Arfan Maulana,5.0,2023-11-15 00:00:00,32,5674,bagus pelayanan disana nomer 1 dan ramah ramah pegawai nya apa lagi yang namanya agung layak naik gaji ya minimal naik 200rb lah jangan banyak banyak wkwwk,the service there is number 1 and the staff are friendly especially agung he deserves a pay rise at least 200 thousand not too much hahaha
Yohan Ramadhan,5.0,2023-10-16 00:00:00,32,5675,"no need to sayang anything, selalu bagus and recommended!",no need to sayang anything always good and recommended
Pradhana Yudha Nugraha,4.0,2023-10-16 00:00:00,32,5676,"tempat tidur bersih, aman, wangi, canggih. enggak keburu mandi, tapi kamar mandi bersih. buat makan gaboleh di pods, makannya bisa di lobby atau ruang komunal di lantai.3. mudah di akses dekat stasiun cawang. enggak ada bukti transaksi/invoice di app, harus meminta langsung ke resepsionis atau via cs",clean safe fragrant sophisticated bed didnt have time to take a shower but the bathroom wa clean eating is not allowed in the pod you can eat in the lobby or communal room on the 3rd floor easy to access near cawang station no proof of transactioninvoice in the app have to ask directly to the receptionist or via c
